country,article_name,revision_id,article_quality,population
Rwanda,Ange Kagame,840932427,C,12.6
Rwanda,Agnes Mukabaranga,840975456,Start,12.6
Rwanda,Judith Kanakuze,840975701,Start,12.6
Rwanda,Gérardine Mukeshimana,843525657,Start,12.6
Rwanda,Jean Kambanda,846188972,C,12.6
Rwanda,Jacques Bihozagara,846956001,Start,12.6
Rwanda,Patrick Karegeya,848872974,Start,12.6
Rwanda,Jeannette Kagame,850918766,Start,12.6
Rwanda,Stella Ford Mugabo,857820280,Start,12.6
Rwanda,Donatille Mukabalisa,860396141,Start,12.6
Rwanda,Victoire Ingabire Umuhoza,862310885,C,12.6
Rwanda,Agathe Habyarimana,862404572,Start,12.6
Rwanda,Agathe Uwilingiyimana,863189347,C,12.6
Rwanda,Juvénal Habyarimana,863663191,C,12.6
Rwanda,Rose Mukantabana,864407914,Start,12.6
Rwanda,Soraya Hakuziyaremye,864814196,Start,12.6
Rwanda,Solina Nyirahabimana,864836429,Stub,12.6
Rwanda,Louise Mushikiwabo,864897020,C,12.6
Rwanda,Seth Sendashonga,864921230,C,12.6
Rwanda,Espérance Nyirasafari,865138806,Start,12.6
Rwanda,Anastase Shyaka,865230160,Stub,12.6
Rwanda,Judith Uwizeye,865266716,Start,12.6
Rwanda,Richard Sezibera,865485604,C,12.6
Rwanda,Paula Ingabire,865705231,Stub,12.6
Rwanda,Diane Rwigara,865905229,C,12.6
Seychelles,Ginette Gamatis,760532401,Stub,0.1
Seychelles,Jennifer Vel,760532402,Stub,0.1
Seychelles,Vicky Theresine,790008771,Stub,0.1
Seychelles,Joevana Charles,810997600,Stub,0.1
Seychelles,Laura Ahtime,812935892,Start,0.1
Seychelles,Philippe Boullé,817903274,Stub,0.1
Seychelles,Annette Solange Georges,824657863,Stub,0.1
Seychelles,Hilda Stevenson-Delhomme,829479689,Start,0.1
Seychelles,Marie-Louise Potter,842612339,Stub,0.1
Seychelles,Gérard Hoarau,853630969,C,0.1
Seychelles,Alexia Amesbury,855346406,Start,0.1
Seychelles,May De Silva,855841805,Stub,0.1
Seychelles,Jean-Paul Adam,856518642,Start,0.1
Seychelles,Jeanne Siméon,857376309,Stub,0.1
Seychelles,Pamela Charlette,859111373,Stub,0.1
Seychelles,Mitcy Larue,860004116,Stub,0.1
Seychelles,Marie-Antoinette Rose,860996977,Stub,0.1
Somalia,Template:Somalia-mayor-stub,444767261,Stub,15.2
Somalia,Template:Presidents of Puntland,618829831,Stub,15.2
Somalia,Jibrell Ali Salad,712352250,Start,15.2
Somalia,Abdi Mohamed Ulusso,714979175,Stub,15.2
Somalia,Abdirahman Ahmed,715936914,Stub,15.2
Somalia,Mohamed Ali Facaye,717935417,Stub,15.2
Somalia,Mohamed Hassan M. Nur,718722454,Stub,15.2
Somalia,Geddi Abdi Gadid,718722489,Stub,15.2
Somalia,Bulle Hassan Mo'allim,718722504,Stub,15.2
Somalia,Idiris Muse Elmi,718722516,Stub,15.2
Somalia,Ali Abdikadir Mo'allim,718722528,Stub,15.2
Somalia,Ahmed Sheik M. Mohamud,718722582,Stub,15.2
Somalia,Mohamed Ateye Farid,718722622,Stub,15.2
Somalia,Isaq Ibrahim Ali,718722669,Stub,15.2
Somalia,Ahmed Warsame,740401864,Stub,15.2
Somalia,Ali Mohamud Abdi,762193230,Stub,15.2
Somalia,Mustaf Haji Mohamed,767702162,Stub,15.2
Somalia,Mohamed Said Samatar,769260294,Start,15.2
Somalia,Hilowle Imam Omar,773453797,Stub,15.2
Somalia,Hussein Ali Shido,774224548,Stub,15.2
Somalia,Saleban Olad Roble,776064198,Stub,15.2
Somalia,Khalif Isse Mudan,780032582,Stub,15.2
Somalia,Abdilwali Hersi Abdille Indhaguran,787391070,Stub,15.2
Somalia,Abdurahman H. H. Osman 'Mallay',787453368,Stub,15.2
Somalia,Ahmed Abdallah Wayel,787910936,Stub,15.2
Somalia,Ahmed Mohamed Iman,800397205,Stub,15.2
Somalia,Abdi Farah,800419014,Stub,15.2
Somalia,Mohamed Abdi Dhinbil (Galbeedi),805961680,Stub,15.2
Somalia,Fadumo Dayib,806455331,C,15.2
Somalia,Abdullahi Sheikh Ismail,814370534,Stub,15.2
Somalia,Yusuf Haji Nur,814373990,Stub,15.2
Somalia,Hussein Ali Duale,814377732,Start,15.2
Somalia,Botan Ise Alin,814377898,Stub,15.2
Somalia,Abdallah Isaaq Deerow,814378439,Start,15.2
Somalia,Mohamed Said Sayruq,814380562,Stub,15.2
Somalia,Abdullahi Ahmed Addow,814382282,Start,15.2
Somalia,Ali Shido Abdi,814382460,Stub,15.2
Somalia,Yusuf Ahmed Hagar Dabageed,814382856,Start,15.2
Somalia,Abdirahman Janaqow,814383382,Start,15.2
Somalia,Adde Gabow,814383690,Stub,15.2
Somalia,Mire Hagi Farah Mohamed,814384412,Stub,15.2
Somalia,Mohamed Sheikh Osman,814389748,Stub,15.2
Somalia,Hussein Hagi Bood,814401576,Stub,15.2
Somalia,Abdullahi Ahmed Jama,814402549,C,15.2
Somalia,Omar Hashi Aden,814406537,Stub,15.2
Somalia,Ali Shire Warsame,814406605,Stub,15.2
Somalia,Abdisamad Ali Shire,814436187,Start,15.2
Somalia,Awad Ahmed Ashareh,814436298,Stub,15.2
Somalia,Mohamed Ahmed Mohamud,814436510,Stub,15.2
Somalia,Khadra Haji Ismail Geid,814436543,Stub,15.2
Somalia,Warsame Abdi Shirwa,814445643,Stub,15.2
Somalia,Ahmed Farah Dualeh,814445665,Stub,15.2
Somalia,Mohamud Hassan Suleiman,814457322,Stub,15.2
Somalia,Ali Said Raygal,814457374,Stub,15.2
Somalia,Ahmed Moalim Fiqi,814457513,Stub,15.2
Somalia,Abdikarin Dahir,814457517,Stub,15.2
Somalia,Deeq Sulaiman Yusuf,814457596,Start,15.2
Somalia,Hussein Abdi Halane,814460758,C,15.2
Somalia,Abdullahi Mohamed Ali,814461465,Stub,15.2
Somalia,Ahmed Sheikh Jama,814461480,Stub,15.2
Somalia,Mohamed Sheikh Ismail,814461509,Start,15.2
Somalia,Musa Kassim Omer,814461714,Stub,15.2
Somalia,Yusuf Mohamed Ismail,814461736,Start,15.2
Somalia,Dahir Mohamed Geele,814461742,Stub,15.2
Somalia,Abdilqadir Ali Omar,814461775,Stub,15.2
Somalia,Ahmed Ibrahim Artan,814461791,Stub,15.2
Somalia,Yusuf Hussein Jimaale,814461806,Stub,15.2
Somalia,Abdirahman Haji Aden Ibbi,814461872,Stub,15.2
Somalia,Jama Abdullahi Qalib,814461921,Stub,15.2
Somalia,Ali Mohamed Ahmed,814461926,Start,15.2
Somalia,Hassan Abshir Farah,814812496,C,15.2
Somalia,Template:Presidents of Somaliland,815326955,Stub,15.2
Somalia,Ahmed Abdulahi Waayeel,816385841,Stub,15.2
Somalia,Abdi Hassan Buni,817131076,Stub,15.2
Somalia,Haji Ibrahim Nur,817131207,Stub,15.2
Somalia,Omar Ismail Waberi,817131696,Stub,15.2
Somalia,Haji Farah Ali Omar,817960360,Stub,15.2
Somalia,Fatimo Isaak Bihi,818213024,Stub,15.2
Somalia,Mohamed Isse Lacle,818410688,C,15.2
Somalia,Mohamed Mohamud Hayd,823801561,Start,15.2
Somalia,Mohammad Abdullahi Omar,823807686,Stub,15.2
Somalia,Mohamoud Mohamed Guled,823851828,Start,15.2
Somalia,Ali Mohamed Yussuf,825561564,Stub,15.2
Somalia,Template:Somalia-politician-stub,825746600,Stub,15.2
Somalia,Hassan Moalim,826101800,Stub,15.2
Somalia,Mohamed Hashi Abdi,828450465,Stub,15.2
Somalia,Osman Mohamud,829206645,Start,15.2
Somalia,Abdirashid Mohamed Hidig,830052542,Stub,15.2
Somalia,Abdirashid Abdullahi Mohamed,830294699,Stub,15.2
Somalia,Mohamed Ahmed Alin,831176563,Stub,15.2
Somalia,Djama Rabile Ghod,831600569,Start,15.2
Somalia,Bashir Mohamed Jama,831614699,Stub,15.2
Somalia,Ali Mohamed Osoble,831939301,Stub,15.2
Somalia,Nafisat Yusuf Mohammed,832936293,Stub,15.2
Somalia,Mohamed Omar Dubad,834051103,Start,15.2
Somalia,Hussein Abdi Dualeh,834424240,Start,15.2
Somalia,Hanad Zakaria Warsame,835101997,Stub,15.2
Somalia,Mohamed Warsame Ali,835504526,Stub,15.2
Somalia,Halima Godane,835883450,Stub,15.2
Somalia,Hussein Arab Isse,836029548,Start,15.2
Somalia,Abdirahman Mohamed Abdullahi,836126933,Start,15.2
Somalia,Ismail Mahmud Hurre,836725936,Stub,15.2
Somalia,Hassan Ali Mire,836925922,C,15.2
Somalia,Mohamed Hashi,836929728,Stub,15.2
Somalia,Osman Jama Ali,837141812,Stub,15.2
Somalia,Asha Ahmed Abdalla,837141814,Start,15.2
Somalia,Abdinur Sheikh Mohamed,837141881,Stub,15.2
Somalia,Daud Abdulle Hirsi,837143856,Start,15.2
Somalia,Said Hassan Shire,837286005,Stub,15.2
Somalia,Qamar Aden Ali,837987868,Start,15.2
Somalia,Said Mohamed Rage,839171674,Stub,15.2
Somalia,Mohamed Aden Sheikh,839276088,Stub,15.2
Somalia,Salad Ali Jelle,839291492,Stub,15.2
Somalia,Ismail Ali Abokor,839433351,Start,15.2
Somalia,Saynab Qayad,842612701,Stub,15.2
Somalia,Mohamud Muse Hersi,842693840,Start,15.2
Somalia,Ismail Jim'ale Osoble,844369481,Stub,15.2
Somalia,Jama Ali Jama,845274686,Stub,15.2
Somalia,Abukar Umar Adani,845522227,Stub,15.2
Somalia,Suleiman Haglotosiye,845899734,Start,15.2
Somalia,Ahmed Mohamed Mohamoud,846187109,C,15.2
Somalia,Abdi Shakur Sheikh Hassan,846668844,Start,15.2
Somalia,Mohamed Mohamud Ibrahim,846676089,Stub,15.2
Somalia,Mohamed Adan,846766071,Stub,15.2
Somalia,Abdirashid Mohamed Ahmed,846766074,Stub,15.2
Somalia,Khadra Bashir Ali,846766085,Stub,15.2
Somalia,Muhayadin Mohamed,846766106,Stub,15.2
Somalia,Khalid Omar Ali,846766146,Stub,15.2
Somalia,Thabit Abdi Mohammed,846766438,Stub,15.2
Somalia,Abdiaziz Nur Elmi Koor,846766439,Stub,15.2
Somalia,Saeed Abdi Farah,846766440,Start,15.2
Somalia,Abdurrahman Mahmoud Aidiid,846766442,Stub,15.2
Somalia,Mohamed Hassan Nuriye,846766443,Start,15.2
Somalia,Mohamed Hassan Maidane,846766444,Stub,15.2
Somalia,Abdirahman Mohamud Haji Hassan,846766445,Stub,15.2
Somalia,Yasin Mire Mohamud,846766446,Stub,15.2
Somalia,Ahmed Ali Salaad,846766447,Stub,15.2
Somalia,Hassan Abdallah Hassan,846766448,Stub,15.2
Somalia,Hibaq Jama,846856037,Stub,15.2
Somalia,Anisa Hajimumin,846910177,Start,15.2
Somalia,Mohamed Nur,846954309,C,15.2
Somalia,Barkhad Ali Salah,847305633,Stub,15.2
Somalia,Abdirahman Dahir Osman,847901726,Stub,15.2
Somalia,Sadik Warfa,848330219,Stub,15.2
Somalia,Abdullahi Mohamed Nur,848926046,Stub,15.2
Somalia,Bashe Mohamed Farah,849674798,Stub,15.2
Somalia,Abdirizak Jurile,849718262,Stub,15.2
Somalia,Muna Khalif,850024936,Start,15.2
Somalia,Abdulahi Ahmed Afrah,851020539,Stub,15.2
Somalia,Ahmed Yusuf Yasin,851086068,Stub,15.2
Somalia,Abdirahman Saylici,851086125,Stub,15.2
Somalia,Ibrahim Hassan Addou,851132859,Stub,15.2
Somalia,Zakia Hussein,851382616,Stub,15.2
Somalia,Abdihamid Sheikh Abdisalam Isse,851392802,Stub,15.2
Somalia,Edna Adan Ismail,851984373,C,15.2
Somalia,Jama Mohamud Takar,852307393,Stub,15.2
Somalia,Abdirashid Ali Shermarke,852334151,C,15.2
Somalia,Ahmed Abdisalam Adan,852527045,C,15.2
Somalia,Abdullahi Bile Noor,852791839,Start,15.2
Somalia,Ahmed Duale Gelle,853367496,Start,15.2
Somalia,Hawo Tako,855139700,Stub,15.2
Somalia,Abdirahman Mohamed Abdi Hashi,855251231,Stub,15.2
Somalia,Abdikarim Egeh Gulaid,856156556,Stub,15.2
Somalia,Mohamed Ali Nur,856265724,GA,15.2
Somalia,Mohamud Siraji,856659987,Start,15.2
Somalia,Mohamed Ali Hassan,856669191,Stub,15.2
Somalia,Yasin Haji Osman Sharmarke,856696938,Stub,15.2
Somalia,Mohammed Awale Liban,856806936,Stub,15.2
Somalia,Djama Ali Moussa,857141357,Stub,15.2
Somalia,Fahad Yasin Haji Dahir,857162775,Stub,15.2
Somalia,Asha Haji Elmi,857479298,Start,15.2
Somalia,Ahmed Mohamed Gulaid,857487914,Stub,15.2
Somalia,Asha Gelle Dirie,858246549,C,15.2
Somalia,Hussein Sheikh Abdirahman,858745822,Start,15.2
Somalia,Faysal Ali Warabe,859754908,Start,15.2
Somalia,Hassan Sheikh Mohamud,859771243,B,15.2
Somalia,Yusuf Warsame Saeed,859960632,Stub,15.2
Somalia,Aden Isaq Ahmed,860079314,Start,15.2
Somalia,Aden Hashi Farah,860358174,C,15.2
Somalia,Omar Muhamoud Finnish,860377571,Start,15.2
Somalia,Mohamed Mursal Sheikh Abdurahman,860451098,Stub,15.2
Somalia,Bashir Bililiqo,860764412,Stub,15.2
Somalia,Jama Mohamed Ghalib,860955386,Stub,15.2
Somalia,Abdirahman Aw Ali Farrah,861665262,Stub,15.2
Somalia,Mohamed Yonis,861742191,C,15.2
Somalia,Abdihakim Abdullahi Haji Omar,861782944,C,15.2
Somalia,Abdirahman Farole,861783435,GA,15.2
Somalia,Abdirizak Ibrahim Mohamed Attash,861783563,Stub,15.2
Somalia,Abdiweli Mohamed Ali,861783809,B,15.2
Somalia,Abdulcadir Gabeire Farah,861806059,B,15.2
Somalia,Abdulkadir Abdi Hashi,861806775,Start,15.2
Somalia,Abdullahi Yusuf Ahmed,861813227,GA,15.2
Somalia,Abdulrahim Abby Farah,861813818,Start,15.2
Somalia,Aden Ibrahim Aw Hirsi,861913926,Start,15.2
Somalia,Muse Bihi Abdi,861980709,Start,15.2
Somalia,Abdirahman Abdullahi Baadiyow,862087416,Start,15.2
Somalia,Aden Saran-Sor,862170601,Stub,15.2
Somalia,Farah Ali Jama,862262632,Start,15.2
Somalia,Raqiya Haji Dualeh Abdalla,862423406,C,15.2
Somalia,Ahmed Elmi Osman,862550564,Start,15.2
Somalia,Mustafa Muhummed Omer,862650903,Start,15.2
Somalia,Zakaria Mohamed Haji-Abdi,862910370,Start,15.2
Somalia,Abdi Shire Warsame,862978963,Stub,15.2
Somalia,Sharif Sheikh Ahmed,863005388,C,15.2
Somalia,Hussein Kulmiye Afrah,863027220,Stub,15.2
Somalia,Muhammad Abdi Yusuf,863467098,Stub,15.2
Somalia,Ali Abdi Aware,863522344,Start,15.2
Somalia,Ali Dhere,863529395,Stub,15.2
Somalia,Hasan Muhammad Nur Shatigadud,863687523,C,15.2
Somalia,Mohammed Abdullah Hassan,863902047,C,15.2
Somalia,Yusuf Osman Samatar,864175309,C,15.2
Somalia,Saado Ali Warsame,864320909,C,15.2
Somalia,Ibrahim Artan Ismail,864555649,Stub,15.2
Somalia,Mohamed Amin Osman,865089402,Stub,15.2
Somalia,Abdirahman Ahmed Ali Tuur,865170996,Start,15.2
South Sudan,Template:SouthSudan-politician-stub,468942507,Stub,13.0
South Sudan,Madut Kon Awan,668830946,Stub,13.0
South Sudan,Justin Yak,714219098,Stub,13.0
South Sudan,George Echom,720319441,Start,13.0
South Sudan,Morris Yel Akol,720341119,Stub,13.0
South Sudan,Isaac Cleto Hassan,720341135,Stub,13.0
South Sudan,Mowlana John Peter Miskin,720341175,Stub,13.0
South Sudan,Baptist Sabit Frances,720341213,Stub,13.0
South Sudan,Juma Saeed Worju,720341734,Stub,13.0
South Sudan,John Both Puok,721135938,Stub,13.0
South Sudan,Joseph Bakosoro,726856127,Stub,13.0
South Sudan,Clement Wani Konga,726856198,Stub,13.0
South Sudan,Chol Tong Mayay Jang,726856224,Stub,13.0
South Sudan,Zakaria Chol Gideon Gakmar,731201083,Stub,13.0
South Sudan,Simon Kun Puoch,734111306,Stub,13.0
South Sudan,Arkangelo Bari Wanji,741886713,Stub,13.0
South Sudan,Michael Roberto Kenyi,763854144,Start,13.0
South Sudan,Josephine Apieu Jenaro Aken,767567805,Start,13.0
South Sudan,Daniel Awet Akot,767571354,Start,13.0
South Sudan,Luois Lobong Lojore,782592475,Stub,13.0
South Sudan,Madang Majok,782873335,Stub,13.0
South Sudan,Mayol Kur Akuei,784159589,Stub,13.0
South Sudan,Abraham Gum Makuach,787442522,Stub,13.0
South Sudan,Abraham Makoi Bol,787445330,Stub,13.0
South Sudan,Afikaano Monday,787794669,Stub,13.0
South Sudan,Oyay Deng Ajak,789314838,Stub,13.0
South Sudan,Gier Choung Aloung,789314858,Stub,13.0
South Sudan,Barnaba Marial Benjamin,789314877,Start,13.0
South Sudan,Gabriel Changson Chang,789314881,Stub,13.0
South Sudan,Louis Rizick Dominic,789314890,Stub,13.0
South Sudan,Gabriel Duop Lam,789314894,Stub,13.0
South Sudan,Nyaluk T. Gatluak,789314904,Stub,13.0
South Sudan,Kosti Manubi,789315038,Stub,13.0
South Sudan,Isaac Awan Maper,789315042,Stub,13.0
South Sudan,Luka Tombekana Monoja,789315046,Stub,13.0
South Sudan,Cirino Hetieng Ofuho,789315064,Stub,13.0
South Sudan,Madut Biar Yel,789315111,Stub,13.0
South Sudan,Makuac Teny Youk,789315118,Stub,13.0
South Sudan,Barnaba Okony Gilo,789315486,Stub,13.0
South Sudan,Rachu Jakin Korok Lom,789315500,Stub,13.0
South Sudan,James Mayuol Thor,789315520,Stub,13.0
South Sudan,Duoth Koang Rueh Wour,789315524,Stub,13.0
South Sudan,Baba Medan Konya,790370026,Stub,13.0
South Sudan,Taban Deng Gai,795780349,Stub,13.0
South Sudan,Michael Makue Loweth,797885825,Stub,13.0
South Sudan,Elias Waya Nyipuoc,801380382,Start,13.0
South Sudan,Samuel Suba,801823403,Stub,13.0
South Sudan,List of current state governors in South Sudan,804786592,Stub,13.0
South Sudan,Augustino Jadalla Wani,804808843,Stub,13.0
South Sudan,Bona Panek,805026952,Stub,13.0
South Sudan,Paul Mayom Akech,806792705,Stub,13.0
South Sudan,Wol Akec Akol,807466341,Stub,13.0
South Sudan,James Kok Ruey,811342222,Stub,13.0
South Sudan,Nyandeng Malek Deliech,811472162,Start,13.0
South Sudan,John Marik Makur,812517187,Stub,13.0
South Sudan,Joseph Monytuil,812912575,Stub,13.0
South Sudan,Juma Ali Malou,813721441,Stub,13.0
South Sudan,Jackson Abugo,814400799,Stub,13.0
South Sudan,Angelo Dayu Agor,814414675,Stub,13.0
South Sudan,Jacob Aligo,816804019,Stub,13.0
South Sudan,Joseph Nyiegele Pacifo,816921569,Stub,13.0
South Sudan,Jacob Kuwinsuk Gale,818070929,Stub,13.0
South Sudan,Aggrey Jaden,818163337,Start,13.0
South Sudan,William Deng Nhial,818411972,C,13.0
South Sudan,Louis Lobong Lojore,819029724,C,13.0
South Sudan,Kuol Manyang Juuk,819448819,Start,13.0
South Sudan,Theresa Anyuat Bola,820962978,Stub,13.0
South Sudan,Mayen Ngor Atem,821881223,Stub,13.0
South Sudan,Natisio Loluke,825631844,Stub,13.0
South Sudan,Oliver Batali Albino,827206725,Start,13.0
South Sudan,Cirino Hiteng Ofuho,827613866,Start,13.0
South Sudan,Akec Tong Aleu,828561097,Stub,13.0
South Sudan,Patrick Raphael,830464317,Stub,13.0
South Sudan,John Luk Jok,831293115,Stub,13.0
South Sudan,Peter Bol Koang,831364658,Stub,13.0
South Sudan,Peter Chol Wal,831378142,Stub,13.0
South Sudan,Gatluak Deng Garang,832342707,Stub,13.0
South Sudan,Rezik Zechariah Hassan,836680802,Stub,13.0
South Sudan,Ronald Ruai Deng,838064100,Stub,13.0
South Sudan,Peter Gatkuoth,843152832,Stub,13.0
South Sudan,Joseph James Tombura,843155458,Stub,13.0
South Sudan,Samson L. Kwaje,843296736,Start,13.0
South Sudan,Gismalla Abdalla Rassas,845082884,Stub,13.0
South Sudan,Teker Riek Dong,845965880,Stub,13.0
South Sudan,James Ajongo Mawut,846297736,Stub,13.0
South Sudan,Stephen Dhieu Dau,846452481,Stub,13.0
South Sudan,James Wani Igga,846769433,C,13.0
South Sudan,Deng Deng Akuei,847062789,Stub,13.0
South Sudan,Garang Diing Akuong,847118543,Stub,13.0
South Sudan,David Lokonga Moses,848359738,Stub,13.0
South Sudan,Tito Biel,848598852,Start,13.0
South Sudan,Paulino Matip Nhial,848843034,GA,13.0
South Sudan,David Deng Athorbie,849260401,Stub,13.0
South Sudan,Anisia Achieng,851261367,Start,13.0
South Sudan,Santino Deng Wol,853195648,Stub,13.0
South Sudan,Joseph Lual Acuil,854734112,Start,13.0
South Sudan,Mayiik Ayii Deng,855737709,Start,13.0
South Sudan,Mary Boyoi,856811643,Start,13.0
South Sudan,Paul Malong Awan,857565835,C,13.0
South Sudan,Joseph Garang,861216938,Start,13.0
South Sudan,Suzanne Jambo,861222512,Start,13.0
South Sudan,Abdallah Albert,861774600,Stub,13.0
South Sudan,Rin Tuec,862092868,Stub,13.0
South Sudan,Aldo Deng,862481647,Start,13.0
South Sudan,Anthony Lino Makana,862677625,Stub,13.0
South Sudan,Deng Alor Kuol,862826230,Start,13.0
South Sudan,Alison Magaya,863645598,Stub,13.0
South Sudan,Lily Albino Akol Akol,863832529,Start,13.0
South Sudan,Aloisio Emor Ojetuk,863837484,Start,13.0
South Sudan,Muki Batali,864885243,Stub,13.0
South Sudan,Paterno Legge,864885276,Stub,13.0
South Sudan,Paul Lodu Bureng,864885360,Stub,13.0
South Sudan,John Malish Dujuk,864889042,Stub,13.0
South Sudan,Mary Karlino Madut,864944739,Stub,13.0
South Sudan,Vincent Kujo Lubong,864944835,Stub,13.0
South Sudan,Felix Ladu,864944880,Stub,13.0
South Sudan,Francis Barsan,864946722,Stub,13.0
South Sudan,Thomas Lodu,864978425,Stub,13.0
South Sudan,Adil Athanasio Surrur,865016842,Stub,13.0
South Sudan,Wol Dheil Thiep,865018641,Stub,13.0
South Sudan,John Lodu Tombe,865019193,Stub,13.0
South Sudan,Michael Tongun,865019405,Stub,13.0
South Sudan,Ajonye Paperture,865089592,Stub,13.0
South Sudan,Emmanuel Ija,865089968,Stub,13.0
South Sudan,Richard Remo,865099186,Stub,13.0
South Sudan,Ngota Ifeny,865102230,Stub,13.0
South Sudan,Luka Anthony Ubur,865115718,Stub,13.0
South Sudan,Efisio Kon Uguak,865115964,Stub,13.0
South Sudan,Clement Maring,865165947,Stub,13.0
South Sudan,Manasseh Lomole Waya,865272466,Stub,13.0
South Sudan,Hellen Murshali,865276118,Stub,13.0
South Sudan,Stephen Lemi Lokuron,865277181,Stub,13.0
South Sudan,Juliet Raphael Michael,865318066,Stub,13.0
South Sudan,Rebecca Joshua Okwaci,865523214,Start,13.0
Tanzania,Template:Tanzania-mayor-stub,446465586,Stub,59.1
Tanzania,Template:Tanzania-diplomat-stub,549366748,Stub,59.1
Tanzania,Hemed Khamis,585894477,Stub,59.1
Tanzania,Faida Mohamed Bakar,671029717,Stub,59.1
Tanzania,Rosebud Kurwijila,699701755,Stub,59.1
Tanzania,Haji Mussa Kitole,706183416,Stub,59.1
Tanzania,Jumbe Rajab Jumbe,706281586,Stub,59.1
Tanzania,Leonard Shayo,706495975,Stub,59.1
Tanzania,Riziki Omar Juma,709979454,Stub,59.1
Tanzania,Haji Mwita Haji,709979697,Stub,59.1
Tanzania,Zainab Amir Gama,709979729,Stub,59.1
Tanzania,Stephen Jones Galinoma,709979742,Stub,59.1
Tanzania,Hassan Chande Kigwalilo,709980087,Stub,59.1
Tanzania,Stanley Kevela,709980237,Stub,59.1
Tanzania,Nazir Karamagi,709980378,Start,59.1
Tanzania,Ameir Ali Ameir,712050205,Stub,59.1
Tanzania,Ali Mwinyigogo,712766657,Stub,59.1
Tanzania,Meryce Mussa Emmanuel,715165020,Stub,59.1
Tanzania,Paschal Constantine Degera,717702453,Stub,59.1
Tanzania,Rajab Ahmad Juma,718036963,Stub,59.1
Tanzania,Simeon Laiseri,722809464,Stub,59.1
Tanzania,Philip Mangula,723484442,Stub,59.1
Tanzania,Yusuf Makamba,723774726,Stub,59.1
Tanzania,Wilson Mukama,723777455,Stub,59.1
Tanzania,Horace Kolimba,723777527,Stub,59.1
Tanzania,Timothy Apiyo,723948684,Stub,59.1
Tanzania,Teddy Louise Kasella-Bantu,724510861,Stub,59.1
Tanzania,Ame Pandu Ame,724678968,Stub,59.1
Tanzania,Mateo Qares,725029600,Stub,59.1
Tanzania,Mbegha,727994519,Start,59.1
Tanzania,Nuru Awadhi Bafadhili,732171396,Stub,59.1
Tanzania,Felister Aloyce Bura,735636657,Stub,59.1
Tanzania,Fatma Abdulhabib Fereji,738480484,Stub,59.1
Tanzania,Bakari Shamis Faki,738480491,Stub,59.1
Tanzania,Hassan Rajab Khatib,738480504,Stub,59.1
Tanzania,Mwajuma Hassan Khamis,738480508,Stub,59.1
Tanzania,Abdullah Mwinyi,742237674,Stub,59.1
Tanzania,Issa Kassim Issa,743920089,Stub,59.1
Tanzania,Roland Brown,745120445,Start,59.1
